pc1,pc2,name,id,lang
0.8263406445318617,-0.3968846249483967,DATASET_1,a876dfb5-03ad-4c10-86d4-f40b303817f3,de
-0.2305033639897882,-0.4758073431643882,DATASET_1,fe7243ca-2642-49ac-9236-50e7150d008d,de
1.5998754273975409,-1.019988067367842,DATASET_1,d0e33513-f4f2-4f38-8444-862b4b77d71b,de
-0.8097827597839681,1.2152837005129589,DATASET_1,1496d1f1-4e08-4569-9fd8-8728fac0da13,de
-2.2370518507007287,0.32678602250286076,DATASET_1,679b2e34-3238-4458-8d03-6befdc6e96ea,de
0.39230652757424717,0.07717743977593002,DATASET_1,3f3261ba-29ab-4041-acc8-af9455c1b392,de
0.09674817038047216,0.008749188077123288,DATASET_1,221ebb52-f509-4e4f-b2e1-240570085a95,de
0.8077993070326032,3.472234387131161,DATASET_1,5e3739d6-9b58-492f-93d8-8c7c30a30d32,de
-0.9502394677055795,0.9707152241611355,DATASET_1,a8337704-3192-4af4-9455-ecc2001dce04,de
-0.9971723346906025,-0.4688664371245598,DATASET_1,6b06d98f-a2a4-4311-9316-8f9306b6e9df,de
-0.9147454751869769,1.6806730853053606,DATASET_1,26749e7d-fd4b-4a82-ba06-11476a65ce0e,de
2.3869004470713278,-0.968564191271191,DATASET_1,4961ea55-c304-4477-83f9-d8c2497fb27f,de
-1.3300541901074163,-0.02219197978938617,DATASET_1,7ad5a16c-b890-47b7-a05a-1327e2935385,de
0.6580229056338215,-1.5654720326315974,DATASET_1,f3709062-a53e-45b5-96e7-cd2a59216bbe,de
-0.5176251882725394,-2.5579658035175465,DATASET_1,afadf303-02c1-4718-8192-954fe1ca4e86,de
0.4049954757314426,2.6966448726414374,DATASET_1,b7a0c901-e282-4d55-a9d3-039902142631,de
-0.13519138972456354,1.163500045830481,DATASET_1,d86517fa-aaf5-4ebb-af9e-32a6bc119bdb,de
-1.345238997531423,-1.3183177597213995,DATASET_1,700178f1-2e18-4620-841c-fa8865157dfb,de
1.7021444953452551,1.346767275059404,DATASET_1,e6564bd2-f21d-49de-b3fe-dfb5a6d8db1f,de
-1.588056496407769,2.039005319604477,DATASET_1,773b8102-5dd5-4d3f-bbf6-d2b81f74d8e8,de
-3.2590869232383457,-1.9863490903796253,DATASET_1,5c8a7804-ddb8-4d5a-9afd-ba361939f2e4,de
-0.7829993967595291,1.3320313161693278,DATASET_1,fc4eb1cf-cdd1-44df-8f12-b3575ad737a9,de
0.6089515899134913,-0.6833170318093715,DATASET_1,b3043c52-b999-4579-9789-d1aa0ec1e26c,de
0.11119318053128349,-0.7087286063620374,DATASET_1,c1bed843-7fb5-4967-8bdf-87819683cc91,de
1.357918712986842,3.2945805289352963,DATASET_1,34b104a7-a63d-4973-a3c5-785e29d65871,de
1.0319162065187317,-0.927097209926615,DATASET_1,0121085f-cc57-4dac-b54a-39c9480b75c5,de
-0.6716920026849025,-1.5679654174673865,DATASET_1,273246ae-7a58-442f-8fe6-ce4edb5969f9,de
-0.6827350908827556,0.5036562730855683,DATASET_1,9c4af415-9427-45bd-bab1-c7a86b7b1b3d,de
-4.194357753861824,0.3454304241939453,DATASET_1,ec94a345-9b0a-41e1-b66b-496e86c13292,de
-0.8527437582584187,-0.9695172425828917,DATASET_1,7a6c3288-5d9b-4331-abfc-22a1c9fa4c12,de
-2.1601591276875345,-1.2614788780894115,DATASET_1,55da18b6-1be0-42cd-8f70-ffddee71cb1d,de
-3.8398455762930297,-1.2938964757041809,DATASET_1,4e1259b2-19ab-42d9-8c58-585f8aba5086,de
0.5334373227839834,2.0357151096879424,DATASET_1,360470ea-b37d-4123-b9af-6eeaee0ce05a,de
0.229096732547214,4.682396377355823,DATASET_1,93f823ea-dc97-44e2-acad-f17ec54e09bb,de
0.17114190926541256,0.6685008430050212,DATASET_1,fe5a2bca-5733-4b06-9a0f-509fef2dda3f,de
-2.097435245076056,-0.5616854081885534,DATASET_1,e0cd38a7-0db1-429d-bfcf-eb751132f1d5,de
-0.092208996052502,-2.0397452671125365,DATASET_1,a6bc2f75-48f7-48ff-a8f0-4b4d0b3c2fef,de
0.17549302343874665,1.1763263612151769,DATASET_1,d6b140cd-af17-4b22-bc7c-6c2f983fb427,de
0.10192670990269322,0.8552155215756658,DATASET_1,ac8bd1a9-1523-4801-90dc-48e40d6a6128,de
-3.402946574091377,0.06993212352973789,DATASET_1,39449d00-79bd-40aa-b965-d385aa30020b,de
-0.5299874834104908,-0.013530082783821803,DATASET_1,ccf1ccb0-ea31-40b2-b9db-51c23a7ac279,de
0.6476572021274775,4.011600935365604,DATASET_1,91fdc48b-2976-4f05-b8bc-e40af0105526,de
0.24360876103475693,0.5987581670155162,DATASET_1,d620d75d-586c-4032-8a19-e942f560d0b4,de
-0.35817773838293016,-2.7589881634505535,DATASET_1,7edb319d-86de-49cd-b634-e34ea196ea56,de
-0.19460095284198195,0.026904976961712432,DATASET_1,566daac5-2ba1-480e-8680-b6a96c3018ec,de
2.294969410131407,-1.617787655987447,DATASET_1,4de62ed2-e931-4196-9d2b-10e5150dc696,de
0.5557983688737134,-0.90381014315889,DATASET_1,78194206-b60b-47d6-ad14-de196fb15746,de
1.3504482596537464,-1.393586267831643,DATASET_1,653383e5-1f00-4af8-a644-c8a8c978a53c,de
-1.6900622873065483,0.23444752025899734,DATASET_1,730524f4-62a7-4201-87b7-47f3dcd355f4,de
-0.06200665205128228,-0.006684661310637041,DATASET_1,2f38a586-c33c-47e3-98c4-f97bac26becc,de
2.9096046920212766,0.4198193640483048,DATASET_1,33a3e79b-d037-4359-a9bd-f301bf2225ed,de
0.07177574548188956,0.4399401300161804,DATASET_1,6e84ef6b-f78f-49e1-a618-bf26487af0d5,de
-1.1165329426765258,0.06632478911408006,DATASET_1,4fbfd9aa-0211-41d4-9dcd-36c4a3a3a036,de
-0.10890545008152563,-0.2348339517639703,DATASET_1,5d042d68-cde8-4539-8ad3-b4ac2c6a2d4c,de
-0.7480040161356448,-0.05124903634408921,DATASET_1,87ef4384-6986-40da-b3fe-00c01773e746,de
0.6835517271352974,-2.7666988075651706,DATASET_1,2c260c00-6d97-416e-914c-10a94737a29d,de
0.02049314897806746,0.175718789695013,DATASET_1,4d24f638-99c0-4051-a993-1b227c8f55cc,de
-0.6266134316023669,-1.477712317811905,DATASET_1,42739e8a-4eca-43fb-ab01-3394c3f27f3a,de
-0.3039422905483774,-1.0454583606150096,DATASET_1,fe26a634-0785-4453-a831-739fe8336bec,de
0.6546554993008341,-0.035789453671225734,DATASET_1,38c25ab9-a9c3-4db8-800d-633281667a10,de
0.49600870207077763,0.41026475815759034,DATASET_1,0526f71f-5af9-4176-b696-bdfcafb2be24,de
1.0505651155009865,0.1627068921526681,DATASET_1,fcdb20ed-6f6b-41a0-ae1f-aa3e50206822,de
0.18487101980175186,0.16008043801805422,DATASET_1,9616de85-5212-493c-b879-9e883bee118b,de
-6.189937007789012,-0.44554563422143645,DATASET_1,a5d6e6df-d371-4e4b-8ef2-1e017553e7e0,de
0.09595502156075957,0.0669741332946503,DATASET_1,bb2b290b-c522-493f-b9b8-c6659407c226,de
-2.3318278272436994,-0.3812114083733593,DATASET_1,5618c576-4c2b-4ed9-be6b-b55579e8de1b,de
-3.4399299926092004,2.6126086565958455,DATASET_1,c406a299-b004-4433-97b1-9a019cddb50a,de
-1.1334704734553747,-0.11097732806573504,DATASET_1,1f1ac19d-25be-44e1-8970-2d1fdbd051a0,de
1.7849078481443088,0.39901400214999594,DATASET_1,cad28581-f320-4056-a81e-b0b408b801c3,de
0.26796366413756695,1.2897452174617672,DATASET_1,1d246a8c-2860-4ee0-8ecd-dfe8739d0a85,de
-0.3166352782224334,0.48230097598852384,DATASET_1,8faa9d62-b25e-4462-8587-c523ba78060c,de
-1.0722668832718334,-0.6913426841067918,DATASET_1,c99d2848-8f9e-40f9-b470-cc4a2f6f7405,de
1.6252799909663456,0.6058823703883057,DATASET_1,99cdc9bb-fc42-4d30-a74c-bd14db4515cf,de
-2.3662419743342356,0.005400725749324736,DATASET_1,1d2d9fd4-283b-4cea-acbc-14fcdb95fce8,de
-1.0750884295942693,-0.2250292008200636,DATASET_1,408a87e1-e86a-42aa-ac5a-4ffa0b921c10,de
0.05324325266493884,1.4812590624024524,DATASET_1,f8077389-d6bb-4b45-9562-4428c30b1a18,de
-0.1307825943538009,-0.5298538034763335,DATASET_1,a55f1993-c666-4c26-9c92-5ff42a7240cb,de
0.3452087582493783,-1.419472344079554,DATASET_1,504e1c20-245d-4d10-a498-9cb92979b84c,de
0.1361820634298922,0.5924048159932863,DATASET_1,ea96459f-e855-4a32-aa4d-2ba553d52937,de
-0.4508995064399333,1.116771232472724,DATASET_1,cbc7a76a-8c9e-4fb0-855d-a57e0a25b096,de
-0.13562090479089847,-2.38133868993334,DATASET_1,b66ac8d3-9b2d-40b7-830c-8198edb0f002,de
0.46711322846641823,0.4078195978523948,DATASET_1,9449a80f-c732-46c8-bdd3-0619d56e0b3d,de
-1.4275888805241894,0.6462488630274379,DATASET_1,016ea24a-b695-41e3-b3da-9c853b390b9a,de
-0.5347314448592131,-0.07811812283421533,DATASET_1,1f5303b3-27e3-49c4-8c12-3980c1678a4a,de
-2.654353588400647,-1.9543379495005673,DATASET_1,6942395c-0af7-48b1-9cf7-726dfa4bd0b7,de
0.4953746869202591,-8.159570825960918,DATASET_1,67391eb5-01d8-44c0-9be8-3578bcc26972,de
2.1086521406131444,-2.151618386788378,DATASET_1,da19c426-c80a-41f3-ae79-d81b417f86bb,de
1.1510824383453921,-0.09603498781182186,DATASET_1,0a6fd427-1bbb-489d-abcb-7be276789bc9,de
0.06386110252074347,-0.047090750917276096,DATASET_1,18b424b6-3c0d-4e1f-9328-87047026d23c,de
1.2235075282309966,1.0976264991849307,DATASET_1,8fea1492-cd29-48c5-9efa-6ecb33fe0f5d,de
0.5521525968582729,1.0880238458797022,DATASET_1,fc413efc-f344-4cc3-bdc4-217c733b401a,de
-0.2663085875982479,0.3074160975242504,DATASET_1,517f33d9-1ff0-4722-ad73-4d37c1513650,de
1.2996341145211423,-0.6540977392434241,DATASET_1,733d35a0-09e9-46df-8311-462b73a59ec5,de
2.895269775616576,0.39648777786274353,DATASET_1,6d563e07-d0d9-43da-adf7-6b554390cecf,de
0.15270025870675522,0.042388926012922254,DATASET_1,59c4bc48-5736-4335-9e97-eaf0a95c5540,de
0.43671300170574817,0.3376787660373867,DATASET_1,7324a1e7-9910-4853-ae24-22afc5401049,de
-4.473888049236975,0.9814859490540299,DATASET_1,aa125757-876a-46ae-94c2-7d68bdc67bba,de
-0.3984890865920028,-0.3614843877999622,DATASET_1,4cfa9d9d-9458-42c9-b33f-565d28164169,de
-0.7695782947818598,2.5145919737372546,DATASET_1,f6c3af53-c255-4c88-bd1d-e1ed220ac1e9,de
0.9091391758564865,-0.3178939397894618,DATASET_1,2f950b49-05bd-4730-b0da-fd2cb69b1570,de
-0.8657923948590442,0.6108207460125532,DATASET_1,beaea5d1-591f-4527-8b0d-204fdd2fa0f2,de
-0.8350010600253438,-0.11523422278591587,DATASET_1,ae7179a4-06ce-4553-a4bc-e59eea2d0e01,de
1.5878246751082297,0.0036302378092688582,DATASET_1,074324a3-10c7-4d35-9a13-ec32dcf285e0,de
0.9719294565915669,0.12798953976840016,DATASET_1,421a3a5c-b668-4858-a6a5-949a7340af9d,de
-1.4997040464501603,0.5991600503836993,DATASET_1,475a6725-206c-451d-8905-a92b46294683,de
-1.742354118716246,-0.7070110190974543,DATASET_1,74109d9a-a1c5-462b-9e5d-9a8e7aad646b,de
1.0023213684943288,2.007240900469551,DATASET_1,34547a95-e644-452b-8e51-3d8329a9f7f2,de
-0.10915997892198485,-1.7779751346745236,DATASET_1,f1cdc186-6c6b-4688-a983-ac9f57c96848,de
0.8374170523133532,-0.7222509255969441,DATASET_1,0341e16c-9a3d-4ef6-9721-6c719aedce60,de
-0.5057105044189122,1.1168717798458647,DATASET_1,dd86f75f-ba1d-4734-8e9e-ef6c4bbff65d,de
0.3279614252567153,0.16941115835216736,DATASET_1,81b75a88-18e8-4478-9434-7a6208a2ae9b,de
-0.6959704105873522,3.947547173448513,DATASET_1,3728c6c8-35a7-4eac-a31e-86c32ad5bfd6,de
1.1910701405530224,1.272909558965974,DATASET_1,346b3b02-ffc8-4fe2-aee3-cc64501bb757,de
-0.6929946481041092,-1.3152633485696066,DATASET_1,d4162f35-5281-405e-949a-72fc796dd08b,de
0.6165314902836951,-2.590381746821933,DATASET_1,671c742f-084d-4a53-afb1-73e59831aab1,de
-0.9682421028982529,-0.18752065830966574,DATASET_1,0644216d-09db-4b8a-9c8d-631d414ff12c,de
-1.2803876990472047,-0.5536361116888395,DATASET_1,6678fe97-bc63-4567-b682-50b9c66096f9,de
0.1814321930716063,-2.2069185082106806,DATASET_1,6f76d650-2154-4356-be04-0c97c5475cc8,de
0.40131578923991523,1.0975046886750668,DATASET_1,36c59802-317f-4edd-935c-d9b83ed112cf,de
0.23720654461438748,-2.1652411201351263,DATASET_1,5740eaf6-acbb-48c9-937a-2d736e908889,de
-0.5296635738748892,-0.9647366971068423,DATASET_1,c5ac89b6-2d30-4ad3-9d2b-c84462e4fb27,de
0.23886769180744677,0.07497686096885747,DATASET_1,b15474e4-bc42-4c6b-90c0-935dd3387dbc,de
-4.2246163623337765,3.4708818844903693,DATASET_1,f67fc8e5-4565-4b98-b163-576e67ea51b8,de
0.39105769690567993,-0.4079115273102696,DATASET_1,c296e3da-2286-4b13-b7d3-d5bc26f9776b,de
-0.8612385906117842,-1.499345786637547,DATASET_1,43f96178-d167-4702-9152-ec352b861e70,de
-0.19114017944905348,0.8494952210891609,DATASET_1,87017409-cb71-4604-a306-c28097c050f8,de
0.6885956715497313,0.7750656930062477,DATASET_1,f7a5e79f-b5ab-49bc-93c0-f565712f9f3f,de
0.15669369004758338,0.5097554639023371,DATASET_1,e39c75bd-6d3e-4312-90d4-946bf5679b2c,de
-1.753742047264217,-0.4689253849631564,DATASET_1,3ad2f9f7-8d33-45ed-834c-0bc142a1f6d3,de
1.5171967232608519,0.35264296811264667,DATASET_1,78c722b8-2b5f-4528-bf97-dfd6e766ac5b,de
0.04692503673778223,0.11147599198345692,DATASET_1,939f8b3f-b46c-4ae8-95cb-e3be69765489,de
0.6795065548372037,-3.141962382641104,DATASET_1,7a90a9db-cf23-4574-9311-bc1ff98c0fe6,de
-0.3816414884879329,-0.006628728506686215,DATASET_1,d725457b-ebef-4f0e-98e1-b8276179f9b4,de
-0.84356826880322,-1.190115341096398,DATASET_1,63270ac7-5602-4741-9c53-f87d026a7b88,de
0.4690831698475124,2.4535611337101035,DATASET_1,54249f3d-c612-4871-aa52-ae46da4c9974,de
0.7737282288421238,-0.8808243927423223,DATASET_1,109e9446-f548-406a-aef8-b71b3dcc51a0,de
-2.240476587607561,-0.1574563416212734,DATASET_1,1c778e9a-2267-466d-b46f-28f23a5a2122,de
-0.9658282796963429,1.8723173386029281,DATASET_1,e74adfca-36c1-4ec0-a023-722900dc6cbe,de
-1.3064159299540836,-0.702617150391529,DATASET_1,e9b9c35d-03a5-4423-941f-7e34637bddf6,de
1.265222843142769,1.071121067946872,DATASET_1,23f0b8f7-f9ed-4e34-932e-928c3587074e,de
-1.048910665173797,-0.4470529299598019,DATASET_1,25397ee2-e3b0-4d6b-91d9-d8f1d78f2d26,de
0.5979857931074926,1.1433946450588683,DATASET_1,0c0557b4-ce7e-467d-92e9-e2ed365551b3,de
0.5243167672264437,-1.1078755620680358,DATASET_1,ab15c3a2-f3b7-4bab-a897-aeb07f9864f4,de
6.849400657512476,-1.0740509678730428,DATASET_1,007cca22-70fe-4ee7-90f0-daca4ed69da6,de
-0.9011761208537852,-1.4577287630995353,DATASET_1,e682f0c7-966e-49d5-82fe-a3ed70862967,de
0.2809829866077631,0.04758424548046723,DATASET_1,e94b045b-a56a-457f-8683-9f95c5d81db2,de
-0.7774060714801873,0.6762436313601169,DATASET_1,37a299fe-1f47-4d19-a14d-964b561f16d4,de
0.07157002649590798,1.4627419154570227,DATASET_1,594e15bb-abbd-47c4-b550-ff0c01593146,de
0.22517263728640458,-0.21886644892751214,DATASET_1,646444dc-02e3-45ae-8a21-3f693bad6a4f,de
0.21882647342815564,-1.8756043056604499,DATASET_1,f20bc0ac-5cdd-4d76-ab59-9db5ee7e0e6e,de
1.197854907089061,-1.9576522918806278,DATASET_1,337cdcb2-d7f3-426b-acf7-cb679f3867a6,de
-1.9025863965510137,1.4109945299676658,DATASET_1,5928c8e7-686d-4d83-b789-0427e2fd0181,de
4.894506130434879,-2.9298555861523603,DATASET_1,b485aae1-ce0d-4522-864a-36e8a1e67cd6,de
0.7574334572085913,-0.7412276651847555,DATASET_1,3af89f6e-3e78-4d83-b70f-a4a69ee63755,de
-0.07471883397948621,0.6177876815944945,DATASET_1,64a6a63e-e7e5-4605-b65c-f14ded94a735,de
